CustomerID,Date,Amount,Category,Location,Payment_Method
161,2023-12-13,897.48,Electronics,Los Angeles,Credit Card
59,2022-03-17,381.07,Toys,Chicago,PayPal
410,2023-02-06,213.43,Grocery,New York,Cash
475,2022-04-06,1912.67,Grocery,Houston,
403,2022-01-31,869.57,Beauty,New York,Debit Card
77,2023-07-09,1294.71,Electronics,Chicago,Credit Card
215,2022-12-28,489.15,Electronics,Chicago,PayPal
416,2023-08-18,659.26,Grocery,Houston,Debit Card
220,2024-02-26,1073.26,Toys,,Debit Card
71,2024-05-28,1972.19,Electronics,Chicago,
19,2024-01-30,1647.87,Beauty,Phoenix,Credit Card
420,2023-03-11,1778.48,Electronics,Los Angeles,
32,2023-01-19,1897.28,Electronics,Houston,Credit Card
311,2023-04-19,37.75,Clothing,Chicago,
20,2023-08-22,1695.17,Toys,Chicago,Cash
224,2022-06-17,1823.85,Beauty,Los Angeles,
333,2022-09-01,1507.37,Books,Phoenix,
430,2023-09-03,306.68,Beauty,,
58,2022-01-26,955.57,Grocery,Los Angeles,Credit Card
29,2022-05-09,1767.77,,Los Angeles,
384,2023-04-10,1556.6,Home,Chicago,Cash
252,2023-07-03,1777.17,Grocery,Phoenix,Debit Card
100,2023-12-11,1317.07,Electronics,New York,Debit Card
296,2022-10-26,509.96,Beauty,Chicago,Cash
71,2022-10-05,977.05,Electronics,,Cash
355,2023-10-25,847.44,Toys,Houston,Debit Card
132,2022-12-17,345.54,,Los Angeles,Credit Card
356,2023-05-22,1090.38,,Chicago,Credit Card
415,2023-09-13,537.9,Home,Houston,Credit Card
445,2023-03-21,163.69,,Phoenix,Cash
472,2022-11-10,301.68,,New York,Cash
408,2023-02-15,1370.9,Clothing,,
132,2022-01-28,-7.37,Books,,Credit Card
104,2024-05-09,1927.03,Beauty,Houston,PayPal
497,2024-05-08,729.04,Clothing,Los Angeles,Credit Card
98,2022-06-28,1519.55,Toys,Los Angeles,Cash
122,2023-11-20,1368.2,Clothing,,Credit Card
44,2022-03-29,1953.98,,,PayPal
268,2023-12-21,228.18,Electronics,,Cash
351,2022-04-16,727.71,Electronics,Houston,Credit Card
371,2023-04-28,1652.29,Electronics,Chicago,Debit Card
500,2023-01-17,1461.34,Beauty,Houston,
467,2022-03-27,1336.08,Home,New York,Credit Card
425,2022-01-01,93.0,,New York,Credit Card
378,2024-01-14,344.99,Home,New York,Debit Card
148,2022-06-17,1369.02,Books,,
17,2023-11-22,336.02,,Chicago,Cash
243,2023-04-17,1345.62,Home,,Debit Card
217,2024-02-06,1975.41,Toys,Chicago,Debit Card
197,2023-11-28,1227.22,Toys,,
145,2022-10-19,217.14,Books,Houston,PayPal
407,2024-05-21,726.44,Books,Los Angeles,Credit Card
314,2023-03-31,1576.72,Beauty,,Cash
352,2023-01-24,1062.48,Beauty,,Credit Card
164,2024-02-25,167.69,,Chicago,Cash
410,2022-11-02,1226.91,Beauty,Phoenix,Cash
140,2022-02-05,1026.17,Books,,PayPal
88,2022-02-16,1344.42,,Chicago,PayPal
290,2023-07-26,867.83,Grocery,Chicago,PayPal
163,2023-03-28,1470.64,Clothing,New York,Credit Card
493,2023-12-19,1031.34,Clothing,Phoenix,PayPal
218,2023-09-17,1103.35,Home,Phoenix,Debit Card
40,2024-04-26,1149.52,Clothing,Phoenix,
389,2023-11-04,1715.44,Toys,Los Angeles,PayPal
486,2022-05-18,7.39,Home,Chicago,Cash
422,2023-05-11,1841.99,,,Credit Card
73,2024-05-24,1514.98,Toys,Houston,
374,2023-04-03,603.14,Electronics,Chicago,Debit Card
479,2022-04-17,958.38,,Chicago,
407,2022-03-24,517.12,Clothing,Houston,Debit Card
275,2024-03-30,279.55,Grocery,Houston,Credit Card
430,2023-05-31,1032.12,,Phoenix,Cash
482,2022-10-28,550.35,,Chicago,Credit Card
495,2022-10-12,-1.41,Grocery,,Cash
110,2022-01-04,1379.42,Beauty,Los Angeles,
340,2023-12-17,1158.67,Toys,Houston,Debit Card
14,2024-05-10,550.39,,Chicago,PayPal
125,2024-03-18,1334.85,Beauty,New York,Credit Card
210,2023-02-16,263.57,Grocery,,Debit Card
32,2024-04-10,925.32,Beauty,Chicago,Cash
16,2022-08-26,195.3,Electronics,Los Angeles,
326,2022-09-05,488.63,Books,,Credit Card
91,2023-10-29,1428.1,,New York,Cash
333,2022-11-02,907.7,Home,Houston,Debit Card
279,2023-07-25,1807.2,,,Credit Card
214,2023-12-15,1762.83,Home,Phoenix,Cash
206,2022-12-29,860.35,Toys,New York,Cash
85,2023-07-19,1358.13,Grocery,Chicago,Debit Card
88,2023-06-20,1406.83,Beauty,Houston,Cash
474,2023-09-21,537.74,,,PayPal
257,2023-12-11,1679.8,Toys,Houston,Credit Card
23,2023-11-17,432.64,Grocery,,Cash
444,2022-04-04,1583.27,Grocery,Los Angeles,
9,2023-03-19,1888.74,,Houston,PayPal
227,2024-02-06,955.87,Beauty,Los Angeles,Credit Card
360,2022-12-13,364.17,Grocery,Phoenix,Credit Card
15,2022-06-03,2.65,,Houston,Cash
138,2022-03-23,1912.74,Electronics,Houston,Debit Card
117,2022-09-30,1271.83,Home,,
246,2023-03-12,338.7,Grocery,,Credit Card
366,2022-02-27,501.93,Books,Chicago,Cash
300,2022-03-04,1882.45,,Los Angeles,
423,2023-07-18,682.23,,New York,PayPal
404,2024-02-21,1450.91,Grocery,Chicago,PayPal
466,2023-09-11,1450.15,Books,Phoenix,Credit Card
235,2022-10-28,199.56,Beauty,Houston,Cash
489,2024-03-18,1163.4,Toys,Houston,
494,2023-06-12,1339.12,Toys,,
383,2022-07-11,1420.47,Clothing,,Debit Card
309,2023-07-02,925.14,,New York,Credit Card
217,2022-09-02,1351.55,Toys,Chicago,Cash
347,2022-06-13,837.71,Electronics,Houston,Credit Card
285,2022-07-31,108.91,Grocery,,Credit Card
490,2023-06-08,48.16,Clothing,Los Angeles,
256,2024-02-17,745.6,,Los Angeles,Debit Card
282,2022-11-25,1781.1,,,Credit Card
345,2024-04-18,429.1,,Chicago,Debit Card
235,2023-04-06,976.91,,,Credit Card
164,2023-01-10,1212.39,Home,Houston,
342,2022-12-28,1921.04,Home,Phoenix,PayPal
190,2022-01-27,1780.97,Home,,Debit Card
199,2023-12-29,1259.4,,New York,PayPal
449,2024-05-09,565.31,Clothing,Phoenix,Debit Card
483,2022-11-17,253.27,Home,Los Angeles,Credit Card
458,2023-06-27,1286.93,,Los Angeles,Credit Card
161,2022-03-10,1216.62,Grocery,New York,PayPal
192,2023-12-29,584.66,Grocery,New York,Debit Card
414,2023-04-30,1257.66,Toys,Houston,Debit Card
375,2022-05-25,593.37,Electronics,Los Angeles,
440,2024-01-11,1873.76,Grocery,,PayPal
147,2023-08-20,392.55,Beauty,Los Angeles,PayPal
407,2023-08-13,493.53,Grocery,,
283,2023-01-06,1434.04,Grocery,Chicago,Credit Card
299,2023-12-26,44.09,,Phoenix,PayPal
284,2022-03-31,1909.17,Clothing,Los Angeles,PayPal
374,2022-09-26,1600.1,Home,Houston,Credit Card
308,2023-10-01,859.13,Grocery,Houston,Credit Card
45,2022-09-02,573.61,Grocery,New York,Credit Card
396,2022-03-30,1764.53,Books,Phoenix,Credit Card
21,2023-08-30,1717.19,,New York,Debit Card
487,2023-07-24,1085.52,,,Credit Card
347,2024-04-08,714.53,Books,New York,Cash
295,2022-02-06,1021.41,Clothing,,Debit Card
201,2024-01-15,1631.45,Books,New York,Credit Card
120,2023-10-04,791.37,Electronics,Chicago,
36,2022-03-29,12.8,Books,,Cash
48,2023-06-03,1584.3,,Chicago,Credit Card
444,2022-07-30,1561.26,Electronics,,Debit Card
410,2023-01-12,854.01,,New York,PayPal
244,2022-12-20,106.64,,Houston,PayPal
79,2024-05-30,1302.57,Grocery,Los Angeles,Credit Card
388,2022-05-01,782.69,Books,,Credit Card
258,2022-04-06,1301.17,Electronics,Chicago,
500,2022-02-01,1907.75,Beauty,,Debit Card
205,2022-01-24,17.47,Toys,Houston,Cash
496,2023-12-04,1205.24,Grocery,,Debit Card
237,2023-05-20,207.27,Home,Phoenix,Credit Card
297,2022-03-09,541.44,Electronics,Phoenix,Credit Card
94,2022-08-09,1687.2,Beauty,Chicago,Cash
151,2023-12-14,1078.84,,Phoenix,Debit Card
334,2023-04-25,663.46,Electronics,,Cash
73,2022-11-29,1825.8,Grocery,,PayPal
173,2022-12-31,625.89,Clothing,Los Angeles,Cash
458,2023-03-07,1561.26,Books,Chicago,Cash
399,2023-03-15,986.17,,Los Angeles,Cash
101,2023-07-31,1680.79,Books,Los Angeles,Debit Card
17,2022-08-30,816.5,,Chicago,Cash
216,2022-10-08,1029.69,,,PayPal
119,2022-04-01,251.84,Beauty,Los Angeles,Credit Card
177,2023-08-12,878.95,Beauty,New York,Credit Card
263,2023-06-10,197.91,Toys,Chicago,Credit Card
92,2023-12-25,616.33,Books,,Credit Card
38,2023-01-26,227.71,Toys,Houston,Credit Card
450,2022-04-02,1027.96,Grocery,Houston,
401,2022-12-14,1415.65,Toys,Houston,PayPal
90,2023-05-28,1939.25,Beauty,Phoenix,PayPal
483,2024-05-15,1983.25,,Houston,Credit Card
414,2024-03-29,1350.08,Home,Chicago,PayPal
182,2024-03-17,842.22,Electronics,Los Angeles,Credit Card
48,2023-02-28,1283.49,Grocery,Los Angeles,Credit Card
490,2023-06-20,746.58,,Chicago,
51,2024-01-15,1931.47,,,Debit Card
272,2023-01-12,1312.82,Electronics,Phoenix,PayPal
324,2024-03-19,1166.81,Toys,New York,
44,2023-01-05,56.62,Clothing,New York,Debit Card
355,2024-05-26,1782.1,Electronics,Los Angeles,PayPal
322,2022-10-06,369.53,,,Credit Card
354,2024-04-09,968.9,Home,,
449,2022-11-09,1620.72,Home,Chicago,PayPal
199,2022-12-04,580.3,Clothing,,
357,2022-12-29,1687.93,Grocery,Houston,PayPal
4,2022-04-25,823.96,Clothing,,Credit Card
157,2023-11-10,1564.14,Home,Phoenix,Debit Card
346,2023-02-24,1420.31,,Los Angeles,Debit Card
466,2023-09-13,967.69,Clothing,,
28,2022-01-14,924.9,Clothing,Los Angeles,
146,2022-12-12,891.43,Clothing,,
439,2024-03-07,1892.44,Toys,Phoenix,PayPal
472,2022-06-27,1247.28,Books,Chicago,
77,2024-04-13,1782.79,Books,,Debit Card
346,2023-04-29,1423.01,Beauty,,Credit Card
285,2022-08-02,87.04,Grocery,Houston,PayPal
327,2023-12-30,939.43,Clothing,Chicago,Cash
453,2022-03-08,1669.94,,New York,
405,2022-03-16,1864.04,Electronics,Houston,
60,2022-05-03,142.89,Beauty,Chicago,PayPal
333,2022-04-16,1998.71,,Los Angeles,Credit Card
235,2022-11-07,336.65,Toys,,Credit Card
375,2023-11-18,1027.52,,,
497,2022-09-04,989.05,,Chicago,Cash
498,2023-04-15,-0.49,,Phoenix,Cash
324,2022-09-06,336.89,Clothing,Los Angeles,Credit Card
373,2024-04-28,51.9,Grocery,,Debit Card
278,2024-01-07,1685.61,,Los Angeles,Cash
185,2023-02-24,607.95,,Los Angeles,Credit Card
1,2022-07-13,1362.56,,New York,
11,2024-04-10,484.39,,,Credit Card
263,2023-03-03,1837.29,Beauty,,Cash
19,2024-05-10,1586.9,Electronics,Phoenix,Cash
259,2022-06-08,1341.5,Beauty,Houston,
226,2023-12-02,343.76,Beauty,Chicago,Credit Card
409,2022-10-03,1622.27,Beauty,Chicago,Credit Card
242,2023-11-25,545.12,,Los Angeles,Cash
301,2023-05-04,1150.56,Electronics,,Credit Card
171,2024-02-12,289.82,Grocery,Houston,Debit Card
116,2022-05-09,1688.76,Beauty,,PayPal
488,2023-03-30,437.59,Electronics,Phoenix,
237,2024-04-19,508.4,Electronics,,Credit Card
45,2022-12-18,284.74,Grocery,Chicago,Credit Card
246,2022-05-09,678.62,,Los Angeles,Credit Card
295,2022-01-26,114.32,Home,,Debit Card
474,2023-09-07,1860.71,Books,Los Angeles,Credit Card
112,2022-05-13,290.39,Home,,Credit Card
485,2022-08-25,925.36,Books,Houston,
173,2022-08-01,195.03,Books,,Debit Card
423,2023-12-17,1425.91,Electronics,New York,Cash
160,2022-08-01,494.48,Electronics,Los Angeles,
137,2022-08-27,1772.65,Books,,Credit Card
276,2023-06-11,413.19,Toys,Chicago,Credit Card
496,2023-01-04,1287.8,,,Credit Card
113,2023-08-30,1042.77,Home,,
245,2023-08-09,1314.04,,New York,
152,2023-12-24,706.65,Toys,,
189,2023-12-15,1074.15,Books,Houston,Cash
223,2022-11-27,404.58,Grocery,,Credit Card
497,2023-09-09,851.64,,Chicago,Cash
372,2023-06-23,1984.01,Books,,Cash
309,2023-09-14,932.19,,,Debit Card
42,2022-01-24,468.43,Clothing,Phoenix,Cash
298,2023-03-07,1927.54,Home,,Credit Card
373,2023-02-10,866.18,,Houston,
19,2023-04-14,438.54,Toys,Houston,Credit Card
446,2023-08-05,1149.78,,Houston,Debit Card
299,2023-09-23,168.94,Electronics,Los Angeles,Cash
159,2023-04-26,756.08,Grocery,New York,PayPal
389,2023-11-25,877.95,Books,Phoenix,
117,2022-09-21,1226.32,Toys,New York,Debit Card
179,2024-02-01,564.85,Home,Houston,
102,2022-03-01,1022.23,Books,New York,Credit Card
437,2023-11-10,284.41,,Los Angeles,Credit Card
114,2022-06-21,695.36,Beauty,,Credit Card
361,2022-06-24,1893.62,Books,Chicago,Cash
289,2022-03-08,846.43,Beauty,New York,Credit Card
18,2022-11-06,1092.92,Beauty,Houston,
12,2022-08-01,1952.09,Grocery,Houston,PayPal
387,2024-02-27,1110.82,Books,,Credit Card
315,2022-10-14,173.65,Beauty,,Credit Card
316,2023-09-06,387.63,Clothing,Houston,PayPal
395,2023-11-09,725.15,,New York,Credit Card
385,2022-09-10,1428.7,Beauty,Houston,Cash
131,2024-03-22,418.95,Books,Phoenix,Credit Card
452,2024-02-29,1570.62,Home,Los Angeles,Cash
16,2023-02-03,867.85,Clothing,Phoenix,Debit Card
410,2024-01-28,893.21,Clothing,Phoenix,Cash
277,2023-04-01,539.61,Toys,Chicago,Credit Card
207,2023-09-26,420.79,Electronics,Houston,Debit Card
30,2022-02-16,1018.12,Beauty,Chicago,Credit Card
488,2022-09-29,1859.98,Toys,,Debit Card
271,2022-12-04,345.38,Clothing,Los Angeles,Credit Card
200,2023-04-08,117.63,,Phoenix,Credit Card
445,2023-09-29,574.38,Beauty,New York,PayPal
31,2023-02-17,511.71,Toys,Houston,Credit Card
299,2024-01-30,1761.49,Beauty,New York,Debit Card
416,2024-02-12,467.86,Beauty,,PayPal
283,2023-12-29,1000.44,Clothing,,Cash
23,2022-05-06,620.85,Books,Los Angeles,Debit Card
433,2024-01-02,1427.4,Beauty,New York,Credit Card
264,2024-02-07,-9.35,Electronics,Los Angeles,Cash
438,2024-03-19,1032.5,Clothing,New York,Credit Card
151,2024-05-26,926.05,,New York,PayPal
198,2023-11-01,1614.92,Toys,Phoenix,Cash
60,2023-02-15,1247.2,Home,New York,PayPal
295,2024-04-12,1476.79,Books,,Cash
6,2023-09-17,1895.32,Books,,Debit Card
486,2023-07-26,1813.42,Home,New York,Credit Card
360,2023-03-09,158.3,Books,Los Angeles,Debit Card
100,2022-12-28,318.02,Grocery,New York,Cash
441,2022-09-29,73.11,Electronics,,Debit Card
347,2023-04-28,987.01,,Phoenix,PayPal
367,2023-07-08,3.88,Beauty,New York,Credit Card
459,2022-07-05,1809.28,Grocery,,Credit Card
470,2023-02-02,1179.74,Home,New York,Credit Card
345,2022-04-23,226.94,Beauty,New York,
42,2023-11-15,1457.03,Books,,
312,2022-07-20,109.17,Home,Chicago,Cash
261,2023-08-18,1438.49,Grocery,New York,Credit Card
114,2022-10-19,1630.15,Home,Phoenix,Credit Card
353,2023-09-12,1992.85,Clothing,,Credit Card
361,2022-04-21,1137.15,Beauty,,Cash
148,2022-12-19,318.19,Clothing,Los Angeles,Credit Card
406,2023-06-16,236.12,Toys,,Credit Card
456,2022-01-14,498.88,Beauty,,Credit Card
360,2023-09-18,994.12,Clothing,Chicago,Credit Card
283,2022-10-07,843.95,Home,Chicago,PayPal
181,2023-08-28,1357.01,Home,,Cash
424,2023-04-13,517.17,Beauty,Houston,Cash
351,2023-07-14,1828.25,Home,Phoenix,
133,2022-10-08,147.13,Grocery,,Cash
149,2023-04-11,1859.12,,Houston,Debit Card
98,2023-10-05,1062.64,,Houston,Credit Card
450,2022-12-20,382.45,Clothing,Houston,PayPal
269,2023-02-15,238.16,Toys,,
266,2022-01-15,260.85,Beauty,Los Angeles,Cash
491,2022-05-04,1514.7,Beauty,Los Angeles,
223,2023-09-04,1039.41,Toys,,Credit Card
305,2024-03-15,1347.0,,,Credit Card
190,2024-05-09,990.25,,,
81,2023-01-08,1641.94,,Los Angeles,Debit Card
481,2022-06-01,539.77,Books,Chicago,Debit Card
381,2022-02-04,-8.62,Home,,Cash
159,2022-03-06,899.76,Clothing,Chicago,Credit Card
77,2024-01-20,1793.16,Home,Los Angeles,Credit Card
61,2023-01-16,1836.27,Electronics,Chicago,Cash
320,2023-11-11,290.32,Grocery,Los Angeles,
64,2022-05-31,1841.93,Toys,Chicago,
56,2022-10-11,1816.63,Clothing,Chicago,Credit Card
276,2023-05-13,1019.11,Toys,,Debit Card
326,2024-05-04,958.24,,Los Angeles,
24,2022-04-09,1855.22,Beauty,Phoenix,Debit Card
112,2023-08-03,1729.64,,New York,Cash
8,2024-04-03,1358.94,Beauty,Los Angeles,PayPal
210,2023-04-20,1033.83,Beauty,,Debit Card
186,2023-04-08,1944.53,Home,,Debit Card
393,2023-05-30,1040.58,,Los Angeles,Debit Card
253,2022-06-02,622.28,Toys,,Debit Card
165,2022-04-30,125.89,,Phoenix,
96,2022-12-06,82.59,Books,Chicago,PayPal
284,2022-07-11,1016.68,,Los Angeles,Credit Card
226,2023-03-22,753.18,Beauty,,Credit Card
277,2023-05-23,591.45,,Houston,Credit Card
67,2023-04-29,619.95,Clothing,,Debit Card
200,2023-09-11,371.06,Home,,
66,2023-11-02,59.28,Toys,,Credit Card
489,2022-01-04,1267.5,Clothing,New York,Credit Card
473,2022-05-26,1177.67,Beauty,Chicago,PayPal
160,2022-07-29,419.2,,New York,Credit Card
186,2024-04-18,478.51,Toys,,Cash
85,2024-05-12,1226.68,Electronics,New York,Credit Card
383,2023-10-11,598.11,Toys,Chicago,Cash
187,2023-07-10,1399.04,,,Credit Card
376,2023-06-03,175.56,,Phoenix,Credit Card
364,2024-04-08,1764.13,Clothing,Chicago,Cash
256,2022-08-11,907.25,Books,Phoenix,Debit Card
148,2022-02-16,1904.68,Books,Los Angeles,Credit Card
231,2022-05-01,1960.93,,Los Angeles,Credit Card
496,2024-01-05,269.89,,,Debit Card
496,2023-12-05,1286.49,Grocery,New York,Cash
109,2023-05-31,824.83,,Los Angeles,Credit Card
134,2022-05-17,847.59,Books,Phoenix,Debit Card
6,2024-01-10,1556.29,Beauty,Phoenix,Debit Card
19,2023-02-15,1316.87,Beauty,New York,PayPal
119,2022-07-27,497.27,Toys,Los Angeles,PayPal
373,2023-07-30,174.06,,,PayPal
409,2022-04-11,299.58,Toys,Los Angeles,Credit Card
287,2022-08-19,1576.46,Toys,,Cash
353,2022-12-13,1154.56,Home,,Cash
364,2022-09-22,325.51,Books,Houston,Cash
472,2024-02-21,1704.88,Books,,Credit Card
255,2023-02-14,917.04,,Houston,Credit Card
291,2024-03-18,1113.59,Clothing,Los Angeles,PayPal
132,2022-03-16,1165.5,Books,,Cash
281,2024-03-29,588.54,Beauty,,Credit Card
99,2023-09-14,16.1,,,Credit Card
444,2022-03-25,440.13,Clothing,Chicago,PayPal
1,2022-07-07,1496.26,Beauty,Chicago,Credit Card
389,2023-08-23,1203.45,Clothing,New York,
202,2023-01-29,1552.45,Toys,,Credit Card
10,2023-10-06,1961.35,Clothing,Chicago,Credit Card
339,2023-01-26,902.92,Beauty,Houston,
232,2022-02-07,1163.91,Beauty,New York,Credit Card
390,2022-07-05,859.02,Books,,Debit Card
261,2023-08-05,1127.47,Grocery,Chicago,PayPal
241,2024-05-14,1503.37,Home,Chicago,
101,2023-05-16,928.48,Clothing,New York,
348,2024-05-03,1929.78,,Los Angeles,
374,2023-02-28,-0.75,Beauty,Phoenix,PayPal
283,2023-10-19,1370.2,Beauty,,Credit Card
388,2023-11-21,1205.95,Books,Chicago,Cash
496,2024-04-29,1633.89,Toys,,Debit Card
469,2024-05-25,815.55,Toys,Houston,Credit Card
103,2023-02-10,1677.71,Beauty,,PayPal
414,2022-09-28,1468.06,,Houston,
198,2024-04-18,1162.57,Toys,Houston,
182,2024-04-08,1473.94,Toys,,Credit Card
443,2022-02-06,1430.97,Grocery,Chicago,Credit Card
124,2022-06-23,1197.04,Electronics,Phoenix,
426,2023-09-18,790.71,Books,,Cash
450,2024-04-14,692.29,,,Credit Card
247,2023-01-19,451.44,Books,Los Angeles,
474,2022-07-13,364.92,Clothing,Los Angeles,Credit Card
156,2023-06-22,76.23,Toys,,Credit Card
235,2024-04-02,1749.7,Clothing,Chicago,Credit Card
198,2024-04-10,1978.76,Toys,,Credit Card
24,2022-05-25,809.3,,Los Angeles,Cash
298,2022-07-26,1780.61,Beauty,Houston,PayPal
137,2024-03-18,1907.37,Beauty,,Credit Card
127,2024-05-27,1902.8,,Los Angeles,Cash
136,2023-09-01,284.74,Electronics,,Cash
418,2022-04-01,32.51,,Houston,Credit Card
274,2023-09-03,649.07,Beauty,Chicago,Cash
452,2023-08-03,1264.03,Books,Phoenix,Debit Card
442,2023-03-14,165.26,Toys,Los Angeles,PayPal
336,2023-12-24,1892.43,,Phoenix,Debit Card
12,2022-12-19,1334.05,Grocery,Houston,Credit Card
240,2023-06-25,935.45,Beauty,,Credit Card
44,2023-12-18,1078.92,Clothing,Los Angeles,Cash
453,2022-04-08,1724.02,Clothing,Los Angeles,Debit Card
130,2023-10-23,1172.38,Toys,,Credit Card
495,2022-09-12,991.44,,Houston,Credit Card
356,2022-01-12,973.45,Clothing,,Credit Card
386,2023-10-19,720.36,Electronics,,Credit Card
254,2022-07-29,1520.32,Toys,Houston,Cash
263,2024-04-04,11.37,Toys,Phoenix,PayPal
222,2022-12-03,1316.47,Electronics,,PayPal
318,2022-07-09,1023.29,Electronics,Los Angeles,Credit Card
284,2023-06-03,482.16,Beauty,,PayPal
486,2023-05-20,1485.85,Home,,Cash
137,2022-10-01,1776.4,,Phoenix,
162,2023-08-25,423.38,Books,Los Angeles,
321,2023-03-23,0.21,Home,Los Angeles,Credit Card
400,2024-02-01,716.82,Books,,
67,2023-09-05,1313.38,Beauty,Houston,Debit Card
492,2022-06-19,1819.61,Home,,Credit Card
497,2023-03-27,1190.46,Clothing,,PayPal
407,2024-04-03,351.8,,Los Angeles,Debit Card
75,2023-10-06,1214.61,Books,New York,Cash
168,2022-07-25,147.56,,Los Angeles,
355,2023-06-14,243.89,Electronics,Chicago,Cash
401,2023-08-04,467.4,Electronics,Chicago,PayPal
363,2023-06-13,711.42,,Phoenix,Credit Card
301,2024-02-06,292.23,Home,,
270,2023-01-19,1714.62,,Los Angeles,Credit Card
348,2023-06-12,1739.38,Beauty,Chicago,Debit Card
445,2023-06-01,680.02,Home,Chicago,
215,2024-03-13,1047.16,Clothing,Chicago,PayPal
125,2023-06-10,239.11,Beauty,,
318,2022-11-07,516.22,,Houston,Credit Card
410,2024-04-24,1414.3,Toys,Phoenix,Cash
379,2024-01-01,1689.07,Electronics,Phoenix,Cash
131,2023-12-30,573.87,Books,Chicago,Credit Card
436,2023-01-05,686.81,Home,Phoenix,
479,2022-12-07,1011.69,Clothing,,Credit Card
365,2022-06-06,887.74,Home,Chicago,Credit Card
232,2023-05-20,535.73,Grocery,Chicago,PayPal
61,2023-06-11,889.23,Toys,,Cash
128,2023-04-27,1227.55,Electronics,Houston,Credit Card
448,2023-01-08,1195.69,Toys,Phoenix,PayPal
378,2022-09-29,1843.27,Clothing,Houston,Credit Card
348,2024-03-18,837.76,,New York,Debit Card
301,2022-01-31,1859.56,,Houston,Credit Card
376,2023-01-20,595.26,Grocery,,Debit Card
348,2023-01-05,386.66,Clothing,Chicago,PayPal
356,2022-10-10,197.47,Electronics,New York,PayPal
187,2022-09-04,1578.51,Home,Chicago,Cash
455,2023-03-22,1600.85,Clothing,Houston,Cash
340,2023-01-17,1586.61,,,Credit Card
28,2024-03-12,1221.65,Electronics,Chicago,
16,2024-02-17,1432.25,Toys,Los Angeles,Credit Card
190,2023-11-28,937.81,Home,,Debit Card
368,2023-08-21,455.34,Beauty,Phoenix,Credit Card
399,2023-11-30,1930.71,Clothing,,
269,2023-06-15,1966.48,,Chicago,
46,2024-02-20,1099.25,Clothing,New York,Credit Card
105,2022-06-15,805.85,Electronics,New York,Cash
352,2022-09-01,1412.31,Beauty,Los Angeles,Credit Card
95,2023-11-13,1334.91,Books,Phoenix,Cash
266,2023-11-02,1988.51,Clothing,Phoenix,Cash
271,2023-04-06,1034.66,Beauty,,Credit Card
128,2022-10-07,1760.16,Grocery,,Credit Card
154,2022-04-05,363.04,Grocery,,Credit Card
247,2024-01-16,1630.51,Toys,Chicago,Credit Card
332,2024-02-24,1365.29,Grocery,,Credit Card
223,2023-03-29,1183.71,Home,Phoenix,Credit Card
282,2024-04-24,1708.02,Toys,Phoenix,Cash
199,2023-11-11,167.51,Toys,Houston,Cash
407,2023-12-22,663.27,Clothing,,PayPal
224,2023-11-01,279.79,Toys,New York,Debit Card
406,2024-02-17,12.33,,Phoenix,Credit Card
490,2023-02-04,830.78,,New York,Credit Card
276,2022-05-23,1148.84,Grocery,Los Angeles,
323,2023-10-24,264.17,Beauty,Phoenix,Credit Card
463,2023-04-24,407.66,,,Cash
28,2023-11-23,1421.72,Books,Phoenix,Credit Card
155,2023-06-18,1926.96,,Phoenix,Debit Card
136,2022-12-02,1164.08,Home,,Credit Card
334,2024-03-20,1961.6,,Phoenix,Credit Card
2,2022-12-28,668.02,Grocery,Houston,
334,2023-10-17,503.45,Toys,Los Angeles,Credit Card
85,2023-01-12,816.28,Toys,Houston,PayPal
129,2022-07-01,75.05,Toys,Los Angeles,Credit Card
262,2022-09-14,906.39,Clothing,,PayPal
128,2023-10-09,1144.62,,Chicago,
12,2023-02-23,741.87,Clothing,Los Angeles,Debit Card
437,2022-02-20,1082.28,Toys,Los Angeles,Debit Card
364,2023-05-03,1797.08,Beauty,,Debit Card
251,2023-12-10,1430.5,Toys,Los Angeles,Debit Card
50,2024-02-01,1598.8,Clothing,,Credit Card
187,2023-09-10,153.86,Toys,Chicago,Credit Card
336,2022-10-30,1156.56,Beauty,Chicago,Cash
171,2023-04-30,28.08,Grocery,Chicago,Cash
49,2024-04-01,572.76,Home,Phoenix,Debit Card
483,2023-10-05,962.8,Home,New York,Debit Card
40,2022-05-24,208.56,,Phoenix,Credit Card
412,2024-04-22,914.4,Toys,Houston,Debit Card
80,2023-09-17,243.78,Toys,Los Angeles,Credit Card
218,2023-02-12,1710.35,Grocery,Los Angeles,Debit Card
464,2022-12-31,672.9,Electronics,Houston,Debit Card
167,2022-06-03,836.18,Grocery,New York,
323,2024-02-05,105.46,,,PayPal
4,2022-12-31,1805.88,Beauty,Phoenix,Credit Card
297,2022-03-19,1542.93,Grocery,New York,
435,2023-12-06,1193.64,Grocery,Los Angeles,PayPal
97,2022-08-24,1518.08,Books,New York,
140,2024-01-22,1161.35,Home,New York,Credit Card
419,2023-03-29,1159.18,Books,Los Angeles,Credit Card
117,2023-02-10,1363.64,Beauty,,Cash
322,2022-12-05,1475.82,Electronics,Los Angeles,
36,2023-10-31,1810.9,Home,,PayPal
17,2022-04-11,90.31,Books,Los Angeles,PayPal
247,2023-01-13,1396.8,Books,Houston,
2,2023-07-08,1798.41,Clothing,Houston,PayPal
495,2023-03-28,113.59,Grocery,Chicago,
319,2023-11-28,1667.7,Books,,Debit Card
