CustomerID,TransactionDate,Amount,ProductCategory,Location,PaymentMethod
CUST0323,2024-01-06,438.92,Electronics,los angeles,Debit
CUST0392,2023-10-05,867.09,Books,HOUSTON,cash
CUST0468,2023-08-29,,,HOUSTON,paypal
CUST0125,2024-03-11,1150.58,Clothing,,cash
CUST0338,2022-12-18,271.22,,los angeles,
CUST0413,2022-04-15,341.36,Books,HOUSTON,cash
CUST0434,2022-11-25,1689.78,Grocery,los angeles,paypal
CUST0315,2022-09-21,508.86,,Chicago,Debit
CUST0383,2024-02-25,1403.98,,HOUSTON,cash
CUST0498,2022-03-18,611.31,Books,los angeles,Credit Card
CUST0013,2023-06-17,39.29,,HOUSTON,CRD
CUST0171,2022-12-23,1183.6,Electronics,,
CUST0358,2024-03-09,957.78,,Phoenix,Credit Card
CUST0183,2023-12-06,295.41,Toys,HOUSTON,Debit
CUST0060,2024-01-12,1932.92,Beauty,,Credit Card
CUST0098,2022-11-01,135.65,Electronics,los angeles,cash
CUST0337,2023-08-05,1902.29,,,Debit
CUST0497,2023-08-08,383.09,Home,HOUSTON,cash
CUST0178,2023-10-21,1630.41,Toys,,CRD
CUST0044,2023-05-06,1347.58,Beauty,HOUSTON,Credit Card
CUST0271,2022-12-30,779.82,,,CRD
CUST0083,2023-07-23,576.24,Grocery,los angeles,Debit
CUST0008,2023-01-06,789.82,Books,New York,
CUST0359,2022-06-20,1252.84,,los angeles,cash
CUST0493,2022-06-25,1596.74,Electronics,HOUSTON,
CUST0269,2022-06-25,1269.72,Books,,CRD
CUST0391,2023-07-12,691.36,Grocery,New York,CRD
CUST0033,2024-05-15,35.24,Toys,los angeles,cash
CUST0425,2023-03-24,1360.58,Grocery,HOUSTON,cash
CUST0391,2023-10-07,785.08,Clothing,los angeles,cash
CUST0168,2022-04-04,1365.71,Electronics,New York,paypal
CUST0017,2023-09-26,600.18,,,paypal
CUST0066,2022-06-27,408.06,Electronics,New York,Debit
CUST0232,2022-09-04,637.7,Grocery,,
CUST0002,2022-07-14,1336.03,Grocery,,
CUST0234,2022-07-29,1144.37,Beauty,,cash
CUST0490,2023-09-13,214.83,Beauty,,CRD
CUST0217,2024-03-14,846.81,Beauty,,cash
CUST0347,2022-09-12,404.75,Electronics,Chicago,paypal
CUST0130,2022-01-20,772.96,Beauty,HOUSTON,paypal
CUST0003 ,2022-10-25,1575.45,Home,Phoenix,Credit Card
CUST0374,2023-05-17,808.51,Grocery,Phoenix,CRD
CUST0088,2023-08-24,,Clothing,New York,paypal
CUST0419 ,2024-04-05,809.97,Beauty,New York,
CUST0100,2024-05-06,316.48,Home,Chicago,Debit
CUST0357,2023-11-08,1584.3,,New York,paypal
CUST0281,2023-04-12,1292.32,Toys,los angeles,paypal
CUST0379,2023-12-18,1700.17,Toys,HOUSTON,CRD
CUST0175,2023-11-24,388.94,Home,New York,Credit Card
CUST0469,2022-06-12,1632.31,Home,Phoenix,
CUST0093,2023-12-23,1082.03,,los angeles,CRD
CUST0043,2022-10-10,1058.36,Electronics,los angeles,Credit Card
CUST0494,2023-07-01,1780.7,,New York,
CUST0242,2023-07-11,857.85,Toys,,Debit
CUST0458,2023-12-21,650.24,Toys,,
CUST0451,2022-11-30,1470.27,Home,Phoenix,CRD
CUST0228,2023-09-14,1964.93,Clothing,New York,
CUST0230,2024-03-27,1091.99,Electronics,,paypal
CUST0240,2022-05-27,878.73,Toys,Chicago,
CUST0200 ,2024-05-19,706.86,,Phoenix,CRD
CUST0020,2022-04-22,1755.17,Grocery,los angeles,Credit Card
CUST0104,2023-06-19,1186.18,Beauty,New York,Credit Card
CUST0101,2023-03-20,1358.33,Clothing,los angeles,
CUST0296,2023-08-24,1231.03,Books,New York,
CUST0254,2022-04-19,1478.35,Books,,cash
CUST0328,2024-05-30,1689.74,Grocery,HOUSTON,Credit Card
CUST0476,2023-02-08,1869.43,Books,los angeles,cash
CUST0384,2023-06-16,1350.02,Grocery,Phoenix,paypal
CUST0494,2023-09-22,1019.32,,,Credit Card
CUST0393,2022-08-29,1938.0,,HOUSTON,
CUST0365,2023-08-06,7.19,Electronics,HOUSTON,Debit
CUST0146,2023-09-19,1697.8,Toys,,paypal
CUST0351,2023-11-07,497.83,Toys,Chicago,Credit Card
CUST0023,2023-08-19,1810.31,Grocery,,CRD
CUST0328,2022-12-18,562.47,Books,Chicago,CRD
CUST0291,2023-02-05,52.3,Toys,los angeles,paypal
CUST0471,2023-09-18,1026.61,Electronics,HOUSTON,cash
CUST0294,2023-01-08,1007.63,Home,HOUSTON,cash
CUST0473,2022-12-04,827.45,,New York,CRD
CUST0159,2022-08-12,1981.87,Electronics,HOUSTON,
CUST0227,2022-04-11,1610.8,,HOUSTON,CRD
CUST0472,2024-05-30,,Electronics,,
CUST0261,2023-02-02,1163.58,Grocery,los angeles,Debit
CUST0257,2022-01-14,464.96,Books,HOUSTON,cash
CUST0175,2023-07-22,659.39,Electronics,,Debit
CUST0392,2022-05-22,1858.69,Beauty,Chicago,Debit
CUST0122,2023-11-19,1418.98,Clothing,Chicago,cash
CUST0135,2022-02-24,368.63,Grocery,los angeles,paypal
CUST0039,2024-03-22,1220.87,Electronics,Phoenix,Debit
CUST0161,2023-12-13,897.48,Electronics,los angeles,Credit Card
CUST0059,2022-03-17,381.07,Toys,Chicago,paypal
CUST0410,2023-02-06,213.43,Grocery,New York,cash
CUST0475,2022-04-06,1912.67,Grocery,HOUSTON,
cust0403,2022-01-31,869.57,Beauty,New York,Debit
CUST0077,2023-07-09,1294.71,Electronics,Chicago,CRD
CUST0215,2022-12-28,489.15,Electronics,Chicago,paypal
CUST0416,2023-08-18,659.26,Grocery,HOUSTON,Debit
cust0220,2024-02-26,1073.26,Toys,,Debit
CUST0071,2024-05-28,1972.19,Electronics,Chicago,
cust0019,2024-01-30,1647.87,Beauty,Phoenix,CRD
CUST0420,2023-03-11,1778.48,Electronics,los angeles,
CUST0032,2023-01-19,1897.28,Electronics,HOUSTON,Credit Card
CUST0311 ,2023-04-19,37.75,Clothing,Chicago,
CUST0020,2023-08-22,1695.17,Toys,Chicago,cash
CUST0224,2022-06-17,1823.85,Beauty,los angeles,
CUST0333,2022-09-01,1507.37,Books,Phoenix,
CUST0430,2023-09-03,306.68,Beauty,,
cust0058,2022-01-26,955.57,Grocery,los angeles,CRD
CUST0029,2022-05-09,1767.77,,los angeles,
CUST0384,2023-04-10,1556.6,Home,Chicago,cash
CUST0252,2023-07-03,1777.17,Grocery,Phoenix,Debit
CUST0100,2023-12-11,1317.07,Electronics,New York,Debit
CUST0296,2022-10-26,509.96,Beauty,Chicago,cash
CUST0071,2022-10-05,977.05,Electronics,,cash
CUST0355,2023-10-25,847.44,Toys,HOUSTON,Debit
CUST0132,2022-12-17,345.54,,los angeles,CRD
CUST0356,2023-05-22,1090.38,,Chicago,Credit Card
CUST0415,2023-09-13,537.9,Home,HOUSTON,CRD
CUST0445,2023-03-21,163.69,,Phoenix,cash
CUST0472,2022-11-10,301.68,,New York,cash
CUST0408,2023-02-15,1370.9,Clothing,,
CUST0132,2022-01-28,-7.37,Books,,CRD
CUST0265,2022-02-04,,Beauty,Phoenix,cash
CUST0104,2024-05-09,1927.03,Beauty,HOUSTON,paypal
CUST0497,2024-05-08,729.04,Clothing,los angeles,CRD
CUST0098,2022-06-28,1519.55,Toys,los angeles,cash
CUST0122,2023-11-20,1368.2,Clothing,,CRD
CUST0044,2022-03-29,1953.98,,,paypal
CUST0268,2023-12-21,228.18,Electronics,,cash
CUST0351,2022-04-16,727.71,Electronics,HOUSTON,CRD
CUST0371,2023-04-28,1652.29,Electronics,Chicago,Debit
CUST0500,2023-01-17,1461.34,Beauty,HOUSTON,
CUST0467,2022-03-27,1336.08,Home,New York,Credit Card
CUST0425,2022-01-01,93.0,,New York,Credit Card
CUST0378,2024-01-14,344.99,Home,New York,Debit
CUST0148,2022-06-17,1369.02,Books,,
CUST0017,2023-11-22,336.02,,Chicago,cash
CUST0243,2023-04-17,1345.62,Home,,Debit
CUST0217,2024-02-06,1975.41,Toys,Chicago,Debit
CUST0197,2023-11-28,1227.22,Toys,,
CUST0145,2022-10-19,217.14,Books,HOUSTON,paypal
CUST0407,2024-05-21,726.44,Books,los angeles,CRD
CUST0314,2023-03-31,1576.72,Beauty,,cash
CUST0352,2023-01-24,1062.48,Beauty,,Credit Card
CUST0164,2024-02-25,167.69,,Chicago,cash
CUST0410,2022-11-02,1226.91,Beauty,Phoenix,cash
CUST0140,2022-02-05,1026.17,Books,,paypal
CUST0088,2022-02-16,1344.42,,Chicago,paypal
CUST0290,2023-07-26,867.83,Grocery,Chicago,paypal
CUST0163,2023-03-28,1470.64,Clothing,New York,Credit Card
CUST0493,2023-12-19,1031.34,Clothing,Phoenix,paypal
CUST0218,2023-09-17,1103.35,Home,Phoenix,Debit
CUST0040,2024-04-26,1149.52,Clothing,Phoenix,
CUST0420,2024-01-11,,Toys,,cash
cust0389,2023-11-04,1715.44,Toys,los angeles,paypal
CUST0486,2022-05-18,7.39,Home,Chicago,cash
CUST0422,2023-05-11,1841.99,,,Credit Card
CUST0073,2024-05-24,1514.98,Toys,HOUSTON,
CUST0374,2023-04-03,603.14,Electronics,Chicago,Debit
CUST0479,2022-04-17,958.38,,Chicago,
CUST0407,2022-03-24,517.12,Clothing,HOUSTON,Debit
cust0275,2024-03-30,279.55,Grocery,HOUSTON,CRD
CUST0430,2023-05-31,1032.12,,Phoenix,cash
CUST0482,2022-10-28,550.35,,Chicago,CRD
CUST0495,2022-10-12,-1.41,Grocery,,cash
CUST0110,2022-01-04,1379.42,Beauty,los angeles,
CUST0340,2023-12-17,1158.67,Toys,HOUSTON,Debit
CUST0014,2024-05-10,550.39,,Chicago,paypal
CUST0125,2024-03-18,1334.85,Beauty,New York,Credit Card
CUST0210,2023-02-16,263.57,Grocery,,Debit
CUST0032,2024-04-10,925.32,Beauty,Chicago,cash
CUST0016,2022-08-26,195.3,Electronics,los angeles,
CUST0326,2022-09-05,488.63,Books,,CRD
CUST0091,2023-10-29,1428.1,,New York,cash
CUST0333,2022-11-02,907.7,Home,HOUSTON,Debit
CUST0410,2022-05-14,,Books,Phoenix,
CUST0279,2023-07-25,1807.2,,,Credit Card
CUST0214,2023-12-15,1762.83,Home,Phoenix,cash
CUST0206,2022-12-29,860.35,Toys,New York,cash
CUST0085,2023-07-19,1358.13,Grocery,Chicago,Debit
CUST0088,2023-06-20,1406.83,Beauty,HOUSTON,cash
CUST0474,2023-09-21,537.74,,,paypal
CUST0257,2023-12-11,1679.8,Toys,HOUSTON,Credit Card
CUST0023,2023-11-17,432.64,Grocery,,cash
CUST0444,2022-04-04,1583.27,Grocery,los angeles,
CUST0009,2023-03-19,1888.74,,HOUSTON,paypal
CUST0227,2024-02-06,955.87,Beauty,los angeles,CRD
CUST0360,2022-12-13,364.17,Grocery,Phoenix,CRD
CUST0015,2022-06-03,2.65,,HOUSTON,cash
CUST0138,2022-03-23,1912.74,Electronics,HOUSTON,Debit
CUST0117,2022-09-30,1271.83,Home,,
CUST0246,2023-03-12,338.7,Grocery,,CRD
CUST0366,2022-02-27,501.93,Books,Chicago,cash
CUST0300,2022-03-04,1882.45,,los angeles,
CUST0423,2023-07-18,682.23,,New York,paypal
CUST0404,2024-02-21,1450.91,Grocery,Chicago,paypal
CUST0466,2023-09-11,1450.15,Books,Phoenix,CRD
CUST0235,2022-10-28,199.56,Beauty,HOUSTON,cash
CUST0489,2024-03-18,1163.4,Toys,HOUSTON,
CUST0271,2024-03-16,,Home,HOUSTON,cash
CUST0494,2023-06-12,1339.12,Toys,,
CUST0383,2022-07-11,1420.47,Clothing,,Debit
CUST0309,2023-07-02,925.14,,New York,Credit Card
CUST0217,2022-09-02,1351.55,Toys,Chicago,cash
CUST0347,2022-06-13,837.71,Electronics,HOUSTON,CRD
CUST0285,2022-07-31,108.91,Grocery,,Credit Card
CUST0490,2023-06-08,48.16,Clothing,los angeles,
CUST0256,2024-02-17,745.6,,los angeles,Debit
CUST0282,2022-11-25,1781.1,,,Credit Card
cust0345,2024-04-18,429.1,,Chicago,Debit
CUST0235 ,2023-04-06,976.91,,,CRD
CUST0164,2023-01-10,1212.39,Home,HOUSTON,
CUST0342,2022-12-28,1921.04,Home,Phoenix,paypal
CUST0190,2022-01-27,1780.97,Home,,Debit
CUST0199,2023-12-29,1259.4,,New York,paypal
CUST0449,2024-05-09,565.31,Clothing,Phoenix,Debit
CUST0483,2022-11-17,253.27,Home,los angeles,Credit Card
CUST0458,2023-06-27,1286.93,,los angeles,Credit Card
CUST0161,2022-03-10,1216.62,Grocery,New York,paypal
CUST0192,2023-12-29,584.66,Grocery,New York,Debit
CUST0414,2023-04-30,1257.66,Toys,HOUSTON,Debit
CUST0375,2022-05-25,593.37,Electronics,los angeles,
CUST0440,2024-01-11,1873.76,Grocery,,paypal
CUST0147 ,2023-08-20,392.55,Beauty,los angeles,paypal
CUST0407,2023-08-13,493.53,Grocery,,
CUST0283,2023-01-06,1434.04,Grocery,Chicago,CRD
CUST0299,2023-12-26,44.09,,Phoenix,paypal
CUST0410,2022-08-31,,Home,Chicago,CRD
CUST0284,2022-03-31,1909.17,Clothing,los angeles,paypal
CUST0374,2022-09-26,1600.1,Home,HOUSTON,Credit Card
CUST0308,2023-10-01,859.13,Grocery,HOUSTON,CRD
CUST0045,2022-09-02,573.61,Grocery,New York,Credit Card
CUST0396,2022-03-30,1764.53,Books,Phoenix,Credit Card
CUST0021,2023-08-30,1717.19,,New York,Debit
CUST0487,2023-07-24,1085.52,,,Credit Card
CUST0347,2024-04-08,714.53,Books,New York,cash
CUST0295,2022-02-06,1021.41,Clothing,,Debit
CUST0201,2024-01-15,1631.45,Books,New York,CRD
CUST0120,2023-10-04,791.37,Electronics,Chicago,
CUST0036,2022-03-29,12.8,Books,,cash
CUST0048,2023-06-03,1584.3,,Chicago,Credit Card
cust0444,2022-07-30,1561.26,Electronics,,Debit
CUST0410,2023-01-12,854.01,,New York,paypal
CUST0244,2022-12-20,106.64,,HOUSTON,paypal
CUST0079,2024-05-30,1302.57,Grocery,los angeles,Credit Card
CUST0388,2022-05-01,782.69,Books,,CRD
CUST0258,2022-04-06,1301.17,Electronics,Chicago,
CUST0500,2022-02-01,1907.75,Beauty,,Debit
CUST0205,2022-01-24,17.47,Toys,HOUSTON,cash
CUST0496,2023-12-04,1205.24,Grocery,,Debit
CUST0237,2023-05-20,207.27,Home,Phoenix,Credit Card
CUST0297,2022-03-09,541.44,Electronics,Phoenix,CRD
CUST0094,2022-08-09,1687.2,Beauty,Chicago,cash
CUST0151,2023-12-14,1078.84,,Phoenix,Debit
CUST0334,2023-04-25,663.46,Electronics,,cash
CUST0073,2022-11-29,1825.8,Grocery,,paypal
CUST0173,2022-12-31,625.89,Clothing,los angeles,cash
CUST0458,2023-03-07,1561.26,Books,Chicago,cash
CUST0399,2023-03-15,986.17,,los angeles,cash
CUST0101,2023-07-31,1680.79,Books,los angeles,Debit
CUST0017,2022-08-30,816.5,,Chicago,cash
CUST0216,2022-10-08,1029.69,,,paypal
CUST0119,2022-04-01,251.84,Beauty,los angeles,Credit Card
CUST0177,2023-08-12,878.95,Beauty,New York,Credit Card
CUST0263,2023-06-10,197.91,Toys,Chicago,Credit Card
CUST0092,2023-12-25,616.33,Books,,CRD
CUST0038,2023-01-26,227.71,Toys,HOUSTON,Credit Card
CUST0450,2022-04-02,1027.96,Grocery,HOUSTON,
CUST0401,2022-12-14,1415.65,Toys,HOUSTON,paypal
CUST0090,2023-05-28,1939.25,Beauty,Phoenix,paypal
CUST0483,2024-05-15,1983.25,,HOUSTON,Credit Card
cust0414,2024-03-29,1350.08,Home,Chicago,paypal
CUST0182,2024-03-17,842.22,Electronics,los angeles,Credit Card
CUST0048,2023-02-28,1283.49,Grocery,los angeles,CRD
CUST0490,2023-06-20,746.58,,Chicago,
CUST0051,2024-01-15,1931.47,,,Debit
CUST0272,2023-01-12,1312.82,Electronics,Phoenix,paypal
CUST0324,2024-03-19,1166.81,Toys,New York,
CUST0044,2023-01-05,56.62,Clothing,New York,Debit
CUST0355,2024-05-26,1782.1,Electronics,los angeles,paypal
CUST0322,2022-10-06,369.53,,,CRD
CUST0354,2024-04-09,968.9,Home,,
CUST0449,2022-11-09,1620.72,Home,Chicago,paypal
CUST0199,2022-12-04,580.3,Clothing,,
CUST0357,2022-12-29,1687.93,Grocery,HOUSTON,paypal
CUST0004,2022-04-25,823.96,Clothing,,CRD
CUST0157,2023-11-10,1564.14,Home,Phoenix,Debit
CUST0346,2023-02-24,1420.31,,los angeles,Debit
CUST0466,2023-09-13,967.69,Clothing,,
CUST0028,2022-01-14,924.9,Clothing,los angeles,
CUST0146,2022-12-12,891.43,Clothing,,
CUST0439,2024-03-07,1892.44,Toys,Phoenix,paypal
CUST0472,2022-06-27,1247.28,Books,Chicago,
CUST0077,2024-04-13,1782.79,Books,,Debit
CUST0346,2023-04-29,1423.01,Beauty,,CRD
CUST0285,2022-08-02,87.04,Grocery,HOUSTON,paypal
CUST0327,2023-12-30,939.43,Clothing,Chicago,cash
CUST0453,2022-03-08,1669.94,,New York,
CUST0405,2022-03-16,1864.04,Electronics,HOUSTON,
CUST0060,2022-05-03,142.89,Beauty,Chicago,paypal
CUST0333,2022-04-16,1998.71,,los angeles,Credit Card
CUST0235,2022-11-07,336.65,Toys,,CRD
CUST0375,2023-11-18,1027.52,,,
CUST0497,2022-09-04,989.05,,Chicago,cash
CUST0498,2023-04-15,-0.49,,Phoenix,cash
CUST0324,2022-09-06,336.89,Clothing,los angeles,Credit Card
CUST0373,2024-04-28,51.9,Grocery,,Debit
CUST0293,2022-03-03,,Beauty,HOUSTON,
CUST0278,2024-01-07,1685.61,,los angeles,cash
CUST0185,2023-02-24,607.95,,los angeles,Credit Card
CUST0001,2022-07-13,1362.56,,New York,
CUST0011,2024-04-10,484.39,,,Credit Card
CUST0263,2023-03-03,1837.29,Beauty,,cash
CUST0019,2024-05-10,1586.9,Electronics,Phoenix,cash
CUST0259,2022-06-08,1341.5,Beauty,HOUSTON,
CUST0226,2023-12-02,343.76,Beauty,Chicago,Credit Card
CUST0409,2022-10-03,1622.27,Beauty,Chicago,CRD
CUST0242,2023-11-25,545.12,,los angeles,cash
CUST0301,2023-05-04,1150.56,Electronics,,Credit Card
CUST0171,2024-02-12,289.82,Grocery,HOUSTON,Debit
CUST0116,2022-05-09,1688.76,Beauty,,paypal
CUST0488,2023-03-30,437.59,Electronics,Phoenix,
CUST0237,2024-04-19,508.4,Electronics,,CRD
CUST0045,2022-12-18,284.74,Grocery,Chicago,CRD
CUST0246,2022-05-09,678.62,,los angeles,CRD
CUST0295,2022-01-26,114.32,Home,,Debit
CUST0474,2023-09-07,1860.71,Books,los angeles,CRD
CUST0112,2022-05-13,290.39,Home,,CRD
CUST0485,2022-08-25,925.36,Books,HOUSTON,
CUST0173,2022-08-01,195.03,Books,,Debit
CUST0423,2023-12-17,1425.91,Electronics,New York,cash
CUST0160,2022-08-01,494.48,Electronics,los angeles,
CUST0137,2022-08-27,1772.65,Books,,Credit Card
CUST0276,2023-06-11,413.19,Toys,Chicago,CRD
CUST0496,2023-01-04,1287.8,,,Credit Card
CUST0113,2023-08-30,1042.77,Home,,
CUST0245,2023-08-09,1314.04,,New York,
CUST0152,2023-12-24,706.65,Toys,,
CUST0189,2023-12-15,1074.15,Books,HOUSTON,cash
CUST0223,2022-11-27,404.58,Grocery,,CRD
CUST0497,2023-09-09,851.64,,Chicago,cash
CUST0372,2023-06-23,1984.01,Books,,cash
CUST0309,2023-09-14,932.19,,,Debit
CUST0042,2022-01-24,468.43,Clothing,Phoenix,cash
CUST0298,2023-03-07,1927.54,Home,,Credit Card
cust0373,2023-02-10,866.18,,HOUSTON,
CUST0019,2023-04-14,438.54,Toys,HOUSTON,CRD
CUST0446,2023-08-05,1149.78,,HOUSTON,Debit
CUST0299,2023-09-23,168.94,Electronics,los angeles,cash
CUST0159,2023-04-26,756.08,Grocery,New York,paypal
CUST0389,2023-11-25,877.95,Books,Phoenix,
CUST0117,2022-09-21,1226.32,Toys,New York,Debit
CUST0179,2024-02-01,564.85,Home,HOUSTON,
CUST0102,2022-03-01,1022.23,Books,New York,Credit Card
CUST0437,2023-11-10,284.41,,los angeles,CRD
CUST0114,2022-06-21,695.36,Beauty,,CRD
CUST0361,2022-06-24,1893.62,Books,Chicago,cash
CUST0289,2022-03-08,846.43,Beauty,New York,Credit Card
CUST0018,2022-11-06,1092.92,Beauty,HOUSTON,
CUST0012,2022-08-01,1952.09,Grocery,HOUSTON,paypal
CUST0387,2024-02-27,1110.82,Books,,CRD
CUST0315,2022-10-14,173.65,Beauty,,Credit Card
CUST0316,2023-09-06,387.63,Clothing,HOUSTON,paypal
CUST0395,2023-11-09,725.15,,New York,Credit Card
CUST0385,2022-09-10,1428.7,Beauty,HOUSTON,cash
CUST0131,2024-03-22,418.95,Books,Phoenix,CRD
CUST0452,2024-02-29,1570.62,Home,los angeles,cash
CUST0016,2023-02-03,867.85,Clothing,Phoenix,Debit
CUST0410,2024-01-28,893.21,Clothing,Phoenix,cash
CUST0277,2023-04-01,539.61,Toys,Chicago,Credit Card
CUST0207,2023-09-26,420.79,Electronics,HOUSTON,Debit
CUST0030,2022-02-16,1018.12,Beauty,Chicago,CRD
CUST0488,2022-09-29,1859.98,Toys,,Debit
CUST0271,2022-12-04,345.38,Clothing,los angeles,Credit Card
cust0200,2023-04-08,117.63,,Phoenix,Credit Card
CUST0445,2023-09-29,574.38,Beauty,New York,paypal
CUST0031,2023-02-17,511.71,Toys,HOUSTON,CRD
CUST0299,2024-01-30,1761.49,Beauty,New York,Debit
CUST0416,2024-02-12,467.86,Beauty,,paypal
CUST0283,2023-12-29,1000.44,Clothing,,cash
CUST0023 ,2022-05-06,620.85,Books,los angeles,Debit
CUST0433,2024-01-02,1427.4,Beauty,New York,Credit Card
CUST0264,2024-02-07,-9.35,Electronics,los angeles,cash
CUST0438,2024-03-19,1032.5,Clothing,New York,Credit Card
CUST0151,2024-05-26,926.05,,New York,paypal
CUST0198,2023-11-01,1614.92,Toys,Phoenix,cash
CUST0060,2023-02-15,1247.2,Home,New York,paypal
CUST0295,2024-04-12,1476.79,Books,,cash
CUST0225,2023-03-20,,,New York,CRD
CUST0006,2023-09-17,1895.32,Books,,Debit
CUST0486,2023-07-26,1813.42,Home,New York,CRD
CUST0360,2023-03-09,158.3,Books,los angeles,Debit
CUST0100,2022-12-28,318.02,Grocery,New York,cash
CUST0441,2022-09-29,73.11,Electronics,,Debit
CUST0347,2023-04-28,987.01,,Phoenix,paypal
CUST0367,2023-07-08,3.88,Beauty,New York,Credit Card
CUST0459,2022-07-05,1809.28,Grocery,,Credit Card
CUST0470,2023-02-02,1179.74,Home,New York,CRD
CUST0345,2022-04-23,226.94,Beauty,New York,
CUST0042,2023-11-15,1457.03,Books,,
CUST0312,2022-07-20,109.17,Home,Chicago,cash
CUST0261,2023-08-18,1438.49,Grocery,New York,CRD
CUST0114,2022-10-19,1630.15,Home,Phoenix,CRD
CUST0353,2023-09-12,1992.85,Clothing,,Credit Card
CUST0361,2022-04-21,1137.15,Beauty,,cash
CUST0148,2022-12-19,318.19,Clothing,los angeles,Credit Card
CUST0406,2023-06-16,236.12,Toys,,Credit Card
CUST0456,2022-01-14,498.88,Beauty,,Credit Card
CUST0360,2023-09-18,994.12,Clothing,Chicago,Credit Card
CUST0283,2022-10-07,843.95,Home,Chicago,paypal
cust0181,2023-08-28,1357.01,Home,,cash
CUST0424,2023-04-13,517.17,Beauty,HOUSTON,cash
CUST0351,2023-07-14,1828.25,Home,Phoenix,
CUST0133,2022-10-08,147.13,Grocery,,cash
CUST0149,2023-04-11,1859.12,,HOUSTON,Debit
CUST0098,2023-10-05,1062.64,,HOUSTON,CRD
CUST0450,2022-12-20,382.45,Clothing,HOUSTON,paypal
CUST0269,2023-02-15,238.16,Toys,,
CUST0266,2022-01-15,260.85,Beauty,los angeles,cash
CUST0491,2022-05-04,1514.7,Beauty,los angeles,
cust0223,2023-09-04,1039.41,Toys,,CRD
CUST0305,2024-03-15,1347.0,,,Credit Card
CUST0190,2024-05-09,990.25,,,
CUST0081,2023-01-08,1641.94,,los angeles,Debit
CUST0481,2022-06-01,539.77,Books,Chicago,Debit
CUST0381,2022-02-04,-8.62,Home,,cash
CUST0159,2022-03-06,899.76,Clothing,Chicago,Credit Card
cust0077,2024-01-20,1793.16,Home,los angeles,Credit Card
CUST0061,2023-01-16,1836.27,Electronics,Chicago,cash
CUST0320,2023-11-11,290.32,Grocery,los angeles,
cust0064,2022-05-31,1841.93,Toys,Chicago,
CUST0056,2022-10-11,1816.63,Clothing,Chicago,Credit Card
CUST0276,2023-05-13,1019.11,Toys,,Debit
CUST0326,2024-05-04,958.24,,los angeles,
CUST0024,2022-04-09,1855.22,Beauty,Phoenix,Debit
CUST0112,2023-08-03,1729.64,,New York,cash
CUST0008,2024-04-03,1358.94,Beauty,los angeles,paypal
CUST0210,2023-04-20,1033.83,Beauty,,Debit
CUST0186,2023-04-08,1944.53,Home,,Debit
CUST0393,2023-05-30,1040.58,,los angeles,Debit
CUST0253,2022-06-02,622.28,Toys,,Debit
CUST0165,2022-04-30,125.89,,Phoenix,
CUST0096,2022-12-06,82.59,Books,Chicago,paypal
CUST0284,2022-07-11,1016.68,,los angeles,Credit Card
CUST0226,2023-03-22,753.18,Beauty,,Credit Card
CUST0277,2023-05-23,591.45,,HOUSTON,Credit Card
CUST0067,2023-04-29,619.95,Clothing,,Debit
CUST0200,2023-09-11,371.06,Home,,
CUST0066,2023-11-02,59.28,Toys,,Credit Card
CUST0489,2022-01-04,1267.5,Clothing,New York,CRD
CUST0473,2022-05-26,1177.67,Beauty,Chicago,paypal
CUST0160,2022-07-29,419.2,,New York,Credit Card
CUST0186,2024-04-18,478.51,Toys,,cash
CUST0085,2024-05-12,1226.68,Electronics,New York,Credit Card
CUST0383,2023-10-11,598.11,Toys,Chicago,cash
CUST0187,2023-07-10,1399.04,,,CRD
CUST0376,2023-06-03,175.56,,Phoenix,CRD
CUST0364,2024-04-08,1764.13,Clothing,Chicago,cash
CUST0256,2022-08-11,907.25,Books,Phoenix,Debit
CUST0148,2022-02-16,1904.68,Books,los angeles,Credit Card
CUST0096,2023-09-09,,,New York,CRD
CUST0231,2022-05-01,1960.93,,los angeles,CRD
CUST0159,2024-01-11,,Toys,New York,CRD
CUST0207,2024-05-30,,Home,HOUSTON,Credit Card
CUST0496,2024-01-05,269.89,,,Debit
CUST0496,2023-12-05,1286.49,Grocery,New York,cash
CUST0109,2023-05-31,824.83,,los angeles,CRD
CUST0134,2022-05-17,847.59,Books,Phoenix,Debit
CUST0006,2024-01-10,1556.29,Beauty,Phoenix,Debit
CUST0019,2023-02-15,1316.87,Beauty,New York,paypal
CUST0119,2022-07-27,497.27,Toys,los angeles,paypal
CUST0373,2023-07-30,174.06,,,paypal
CUST0409,2022-04-11,299.58,Toys,los angeles,Credit Card
CUST0200,2023-04-24,,Clothing,HOUSTON,
CUST0287,2022-08-19,1576.46,Toys,,cash
CUST0353,2022-12-13,1154.56,Home,,cash
CUST0364,2022-09-22,325.51,Books,HOUSTON,cash
CUST0472,2024-02-21,1704.88,Books,,CRD
CUST0255,2023-02-14,917.04,,HOUSTON,CRD
CUST0291,2024-03-18,1113.59,Clothing,los angeles,paypal
CUST0132,2022-03-16,1165.5,Books,,cash
CUST0281,2024-03-29,588.54,Beauty,,CRD
CUST0099,2023-09-14,16.1,,,CRD
cust0444,2022-03-25,440.13,Clothing,Chicago,paypal
CUST0001,2022-07-07,1496.26,Beauty,Chicago,CRD
CUST0389,2023-08-23,1203.45,Clothing,New York,
CUST0202,2023-01-29,1552.45,Toys,,CRD
